timestamp,tweet_text,username,followers_count 
2020-06-01 17:16:43,"b'@CMofKarnataka @narendramodi @BSYBJP @RAshokaBJP @VSOMANNA_BJP @BSBommai @Tejasvi_Surya There are many accomplishments, many more to achieve, provided all elected members of the state stand United. I am proud of my party BJP which is changing India. KUDOS \xf0\x9f\x91\x8f'",b'niranjanakr',143
2020-06-01 17:14:27,"b'@nrajabpcl @GauravModified @ArunDeshpande20 @KamalSh27551503 @Dr_MR_Satapathy @PMOIndia @narendramodi @CantstopulovinM @SoniaGurnani19 @Sowmiya07939778 @sukanyaiyer2 @shitul905 @ToTheePoint @namoArunima @dhaval8456 @yogrishiramdev @Hamara_Desh @mohana5121966 @moayush @DRVISHNUBHAI @VidudalaPrasad @RajarajaRarman @RituKulshresth @makeinindia @Ach_Balkrishna @tsrawatbjp @myogiadityanath @nsitharaman @Mahesh10816 @UmaSing49255741 @VinodKeshava @PypAyurved @ShefVaidya @VandanaJayrajan @Ramesh_BJP @Ashtalakshmi8 @InstantKarmaaa @RidhimaTripath4 @DrAVSriv @chitranayal09 @ParasKGhelani @sangitaRchopra @HeritageCitizen @drmonika_langeh @savitha_rao @i__Mystic @tmmenon @sreeramjvc @meenakshisharan @SunilDaftary1 \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 Shining.. Apart frm #Indian firms,18 other companies, including 8 #American &amp; 3 #Brazilian, been selected to manufacture the critical breathing devices,uses one-7th the parts of a traditional ventilator, specifically developed for Covid-19 patients.  https://t.co/N6jfYGKAqc'",b'Stuti8220',1353
2020-06-01 17:06:34,b'@CMofKarnataka @narendramodi @BSYBJP @RAshokaBJP @VSOMANNA_BJP @BSBommai @Tejasvi_Surya #Uae Kannadiga Needs Flight',b'menezesvalen',15
2020-06-01 17:04:34,b'I do not follow @narendramodi   I never follow any of the BJP supporter.   Pass it on https://t.co/lj0U3WqtYo',b'mmquamar',945
2020-06-01 17:03:10,b'@narendramodi -  Sir Whn #COVID19India  case was less There was Lockdown &amp; now when case have increase there is no any  Lockdown.. #Bjp government started #Unlock1 @aajtak @ndtv @PMOIndia @NitishKumar @MadhubaniMsu @officecmbihar @ZeeBiharNews @chitraaum @HemantSorenJMM @ABPNews',b'AshishK28847019',22
2020-06-01 17:02:06,"b'@iamashu123 @TajinderBagga @KapilMishra_IND @ippatel @SureshNakhua @ShefVaidya NIA/CBI plz investigate, how Rohingya/Bangladeshi getting Aadhar cards from AAP BJP take action Don\xe2\x80\x99t let go,so that they don\xe2\x80\x99t dare to repeat.Complaint against this in Court/Police under strict FIR to arrest/punish\xf0\x9f\x99\x8f @BJP4India @narendramodi @AmitShah @KailashOnline @M_Lekhi'",b'Nishant67107344',847
2020-06-01 16:58:09,b'@BhavikaKapoor5 @PMOIndia @narendramodi @BJP4India They indirectly telling us he is PM of BJP not people of India...',b'dhrubachoudhur5',916
2020-06-01 16:57:47,b'@JPNadda @NitishKumar @narendramodi @yadavtejashwi @TejYadav14.  Sir I am from Bihar. We have around 1000 quontals of maize to sell.There is BJP govt in Bihar. Can you please let me know where I can get the MSP price in Katihar district or even close to MSP price. Reply if u really care.',b'Mdmusta97663195',32
2020-06-01 16:57:08,b'I do not follow @narendramodi  and BJP&amp;RSS Bhakths',b'iamsrikanth22d',90
2020-06-01 16:57:03,"b'@narendramodi No words for you Sir, really happy to see you as our PM. We are lucky to have you.\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f Feeling proud of our decision for voting BJP and you.'",b'ManishS41796915',9
2020-06-01 16:55:26,b'@narendramodi Time to build team of 100 leaders in BJP with unblemished character clean corruption free efficient dedicated committed well read allround indivisuals for next 20 years for party organisation and governance .',b'RnNkapil',6
2020-06-01 16:53:23,"b'Well @AmitShah \'s police lists @BJP4India IT Chief @amitmalviya as Fake News. Now his Ministry delists BJP MPs factory for producing ""Indian Made Foreign Beds.  Is your party really in charge @JPNadda @narendramodi it took @INCIndia 60 years to reach this level? https://t.co/JOVAbKd7oo'",b'Mamdhata',2613
2020-06-01 16:52:30,b'@TheAshTechnolog @Shubham32428133 @narendramodi @anandmahindra @DrRPNishank @ManishYadavIn @Nishad_BJP @Rajput_Ramesh @rajesh_yadav888 @rakesh_bstpyp @SaffronNomad BTW thanks for your advice....  But we want #BoycottChineseProducts',b'Rao_sahab_D_S7',1409
2020-06-01 16:52:15,"b'#StepDownModi  20+ years of hate on @narendramodi, 93 Years of Hate on @RSSorg, 70 years of SLAVERY OF Leftist stooges to #Nehru #Indira #AntoniaMaino .  People have embraced RSS and BJP has  grown only with your negativity and pathological hatred. Good luck!  #JaiHind'",b'RKarthikeyanBJP',207
2020-06-01 16:51:25,"b""On Moral Ground (which is impossible) however it's right time fr #bjp to sack #NarendraModi as the PM of India and with immediate effect announce #nitinjigadkari the next PM of India amid #lockdown &amp; #CoronavirusPandemic. #StepDownModi #EveryLivesMatter #wakeupindia #SpeakUpIndia""",b'mdiq4u',328
2020-06-01 16:51:18,b'I do not follow @narendramodi   I never follow any of the BJP supporter.   Pass it on https://t.co/3jeAKjsqu0',b'shahulramzan',101
2020-06-01 16:51:16,"b""@TheAshTechnolog @Shubham32428133 @narendramodi @anandmahindra @DrRPNishank @ManishYadavIn @Nishad_BJP @Rajput_Ramesh @rajesh_yadav888 @rakesh_bstpyp @SaffronNomad Ji bilkul... I read today about it.... That it's code sell by Pakistan company.  But replacement of another app is good option i think.....""",b'Rao_sahab_D_S7',1409
2020-06-01 16:47:57,b'@nstomar @PMOIndia @ravishndtv @folitically @rohiit_jain @narendramodi - Tomar ji accept the failure as if you could have declare rent Free that could have helped the labour. Economy is in dire state.  Result will be given #bjp_failed_gujaratmodel_exposed',b'narende92510693',19
2020-06-01 16:47:44,b'@AmitShah @narendramodi My Followers Is Reduced Today...By Some Issues.. I Need BJP Supporters For Strong Unity.... Please Join me \xf0\x9f\x99\x8f\xf0\x9f\x98\x8a  Bharatiya Janta Party Samarthak : prem jangir Follow @imshubhjangir',b'imshubhjangir',100
2020-06-01 16:46:06,b'Today press meet by BJP ODISHA... About the achievement of Narendra Modi Government 2.0...@AprajitaSarangi @PMOIndia @narendramodi @JPNadda @BJP4India @BJP4Odisha https://t.co/lMvbe5ryeo',b'Nayakdebasis0',218
2020-06-01 16:45:07,b'@Arnab5222 @AmitShah @narendramodi My Followers Is Reduced Today...By Some Issues.. I Need BJP Supporters For Strong Unity.... Please Join me \xf0\x9f\x99\x8f\xf0\x9f\x98\x8a  Bharatiya Janta Party Samarthak : prem jangir Follow @imshubhjangir',b'imshubhjangir',100
2020-06-01 16:44:20,"b'Pl help these poor viewers and they offer the cloth and we cant offer them a healthy life?  Remind you this, they even voted for better country. @BSYBJP @CMofKarnataka @narendramodi @PMOIndia @PMOIndia @AmitShah @SureshAngadi_ @GovindKarjol @siddusavadi_bjp'",b'PradeepHosakoti',3
2020-06-01 16:44:06,b'I do not follow @narendramodi  I never follow any of the BJP supporter.   Pass it on https://t.co/LM9GMzc75V',b'kaykay002217',489
2020-06-01 16:43:33,b'@bhupendrachaube @LangaMahesh @YRDeshmukh @narendramodi Oh WE have seen yashwant ji election survey were he used to give his office seat also  to bjp . Haryana and others state go and watch his exit polls . This survey is to please his master and the party he love .',b'Rohitb45',49
2020-06-01 16:43:28,b'@ShakunthalaHS @BSYBJP @BSBommai @CTRavi_BJP @ShobhaBJP @RAshokaBJP @b_yatnal @ACPYelahankablr @yelahankantwnps @CPBlr Have a look on this thread &amp; take necessary action against him.. He openly threatening he is above law.. And he abusing our Prime minister Sri @narendramodi ji.   @CMofKarnataka @BlrCityPolice @CCBBangalore',b'Venkatesh_R0108',21
2020-06-01 16:43:08,"b'@Aarruunngowda88 @ANI @dpradhanbjp @BJP4India @narendramodi @MinhazMerchant @sreemoytalukdar @anirbanganguly @RatanSharda55 @raniroyrocky Bhaiya middle class main vote bank of BJP slipping away , and Ujjwala scheme beneficiaries will not vote Modi ! Hence the result of loses in states after states ! Well wishers should not blindly support them , which will only damage them in long run!'",b'Sudip_007_truth',217
2020-06-01 16:40:24,b'#RegulateAdarshCredit @narendramodi @Amitshah @Ommathur_bjp @devjimpatel @kailashmoondra @ppbajpai @Aajtak @indiatv @zeenews Remove liquedetor and regulate adarsh credit . @RajatSharmaLive  @KumariDiya  @PMOIndia  @NewsNationTV  @Etvrajasthan1',b'GaurPrakashAdv1',4
2020-06-01 16:40:21,"b'@nitin_gadkari @smritiirani @narendramodi Open challenge to BJP MPs, MLAs to say this long form of CHAMPIONS, without stammering'",b'LiberalRationa2',0
2020-06-01 16:39:28,b'@AmitShah @narendramodi BJP Supporters and RSS Supporters For Strong Unity...  Follow @AaryenTiwariBJP   #\xe0\xa4\x86\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xae\xe0\xa4\xa8\xe0\xa4\xbf\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xad\xe0\xa4\xb0_\xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4 https://t.co/Nh8sLHXUPp',b'AaryenTiwariBJP',587
2020-06-01 16:38:45,b'I do not follow @narendramodi   I never follow any of the BJP supporter.   Pass it on https://t.co/3eTarmJFOV',b'Alien__Musk',1382
2020-06-01 16:37:11,b'@SanataniArmy @tonipandit1610 @TajinderBagga @IYC @smritiirani @narendramodi @AmitShah @Tejasvi_Surya @BJP4Karnataka @CTRavi_BJP @ShobhaBJP First PM of india Rajeev Gandhi ?\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94',b'AniketR2611',138
2020-06-01 16:36:35,b'@SaudiChina10 @PMOIndia @narendramodi I think dis account admin is from BJP PARTY TO spread haters and to fool modi bhagt',b'MohidHuss1',0
2020-06-01 16:36:18,b'Pained to hear about the loss of Senior BJP leader &amp; Former MLA Shri K N Lakshmanan Ji  Om Shanthi  @narendramodi @PMOIndia @blsanthosh @JPNadda @BJP4India @AmitShah @BJP4TamilNadu @DrTamilisaiGuv https://t.co/kafTTqFsee',b'gaprithvi',10209
2020-06-01 16:34:52,b'I do not follow @narendramodi  I never follow any of the BJP supporter.   Pass it on https://t.co/tBLFtXvpTI',b'Dalla_Devgan',306
2020-06-01 16:32:19,"b'@nitin_gadkari Respected Sir, pls solve pmc issue urgently , in the covid situation we have no money , no work , no salary how we will survive , sir amhi tumachich manasa ahot. Parkiya nahi pls # mergepmcbank @narendramodi @Dev_Fadnavis @PMOIndia  tumhi BJP solve karanar'",b'VWalankar',51
2020-06-01 16:30:52,b'@narendramodi We traders shopkepers. By taking our votes bjp has been elected in this country we who were the actual loyal voters of bjp had been cheated by bjp bcoz now other voters had bcome more imp to bjp.not a single penny is given to us even though the money which gov use to spend is tax',b'pratiksaboo1',2
2020-06-01 16:30:26,b'@narendramodi Another bullsh^t crap by the BJP.\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x91\x8e\xf0\x9f\x91\x8e\xf0\x9f\x91\x8e @INCIndia @RahulGandhi @rssurjewala @rohanrgupta @Pawankhera @PChidambaram_IN @GouravVallabh',b'SunilMi65154911',31
2020-06-01 16:29:28,"b""@awasthis @rohini_sgh @ArvindKejriwal @aroonpurie @RajatSharmaLive @sagarikaghose @sardesairajdeep @aajtak @journosaurav @indiatvnews @KapilMishra_IND @p_sahibsingh @AmitShah @LtGovDelhi @HMOIndia @PMOIndia @drharshvardhan Most of Delhi hospitals r centre funded...even a full state Govt can't deny, forget this 1/4 CM.  .@LtGovDelhi @HMOIndia @PMOIndia @narendramodi @iamnarendranath @JournoAshutosh @journosaurav @HarishKhuranna @ashishsood_bjp LG is Head and @DelhiPolice under @HMOIndia""",b'Indian713',77
2020-06-01 16:29:27,"b""@ishkarnBHANDARI @narendramodi @AmitShah Riots in anti CAA was the show of strength of Muslim invasion...though the Muslims knew that CAA has nothing  do with them .... frustration about Ram Mandir...paved the way...so cannot compare US event with indian...now need more laws to be enacted   Muslims don't vote BJP\xf0\x9f\x92\xafsure""",b'Vinodkumar6636',48
2020-06-01 16:29:20,b'@narendramodi @mannkibaat @NikolPashinyan BJP Supporters and RSS Supporters For Strong Unity...  Please Join me \xf0\x9f\x99\x8f\xf0\x9f\x98\x8a   Follow @AaryenTiwariBJP https://t.co/VDJB8q5jQ3',b'AaryenTiwariBJP',587
2020-06-01 16:27:59,b'I do not follow @narendramodi   I never follow any of the BJP supporter.   Pass it on https://t.co/NGwoKrKMa4',b'AutoRaja1212',2017
2020-06-01 16:26:23,b'@padiyar_u @CTRavi_BJP @narendramodi Direct transfer not done because so many politicians would have uncashed it through fake accounts.',b'sudhir_sakre',26
2020-06-01 16:25:49,b'@DrJitendraSingh @narendramodi @PIB_India @PIBSrinagar @PrakashJavdekar @nitin_gadkari Sir please your silence is killing the youth of jk everyday over the most sensitive issue regarding youth SRO202. Sir plz now break the ice and help the depressed youth of jk by following the ideology of BJP..... Sub Ka Saath Sub Ka Vikas by revoking This Draconian SRO202. https://t.co/AwRUGeBdum',b'Munu26998242',5
2020-06-01 16:24:48,b'@AquibMir_7 @AQUIBMIR7 @narendramodi do you teach this to bjp members?',b'Bamcefdravidian',396
2020-06-01 16:24:39,b'@News18Bihar @AmitShah @18RahulJoshi @narendramodi @PiyushGoyal @nitin_gadkari @INCIndia @aajtak @ABPNews @ndtv  This one fit correct in BJP Govt characters. Do not expect much from this govt. They are true and pro businessman. https://t.co/EpniXfpOzE',b'RRSJaipur',31
2020-06-01 16:22:03,b'District IT and Social Media Incharge BJP District Doda Dr Fahad expressed gratitude towards Prime Minister Sh.@narendramodi ji on Completion of One year Of Modi 2.0.@PMOIndia @DrJitendraSingh @sambitswaraj @RavinderBJPJK @jaidevrajwal @AshokKoul59 @BJP4JnK @BJP4India https://t.co/B9rBiMPiP8',b'bjp4doda',142
2020-06-01 16:22:02,"b""@SalilSharma_ @EsBeing @Bhismadev9 @PMOIndia @narendramodi @MPLadakh @INCIndia @NSUILadakh @CongressSevadal @BJP4JnK @Shimlacongress @INCTelangana @Pawankhera @MahilaCongress @priyankagandhi I got no respect for Modi at all. I respect Bajpayee's BJP. BJP with Bajpayee, Advani, Pramod Mahajan, Yaswant Sinha &amp; Yaswant Singh. Not this BJP of Modi &amp; Amit Shah.""",b'umakant_mallik',55
2020-06-01 16:21:23,b'@Jitumoni28 @KDscribe @narendramodi @AmitShah @himantabiswa @Pijush_hazarika He is one of the best next gen leader of BJP...Gem...love him',b'vivag007',1291
2020-06-01 16:20:58,b'@DuleshwarMaitr1 @rajnathsingh @narendramodi @htTweets Future generations need jobs not temples!!!   Yes bjp know how to play communal card as many are blind followers!!!',b'ksk06418394',1
2020-06-01 16:19:38,"b""@BJP4India @BJP4Bengal @AmitShah Why isn't central Govt. testing migrant workers b4 sending them2 #Bengal !\xc2\xa0 Bjp has failed2control Corona in their states including @narendramodi ji's home state #Gujarat, so they've hatched a conspiracy 2 spread it in @MamataOfficial 's state ! Fight her politically if you can ! https://t.co/4PoaecZhCN""",b'SudipCares',181
2020-06-01 16:19:21,"b'@rajnathsingh @SpokespersonMoD @narendramodi @htTweets This govt is more focused on dramabazzi! And how to project modi as next to god!!! No futuristic decisions, capital crony ideology!! People should know facts and how bjp govt is destroying public structures!!!!'",b'ksk06418394',1
2020-06-01 16:18:06,b'I do not follow @narendramodi   I never follow any of the BJP supporter.   Pass it on https://t.co/c6WmOrVTc6',b'Nation_Wants2no',233
2020-06-01 16:16:55,"b'@rajnathsingh @SpokespersonMoD @narendramodi @htTweets No employment creation, damage PSU\xe2\x80\x99s and sell to private partys!! PSU\xe2\x80\x99s serving nation from last 50-60yrs. GDP very low, bjp may run country for one more term! But surely they destroy and collapse the economy with their immature decisions.. putting future generations life atstake'",b'ksk06418394',1
2020-06-01 16:13:44,b'@RajeevCharak @narendramodi BJP government has shown only empty dreams to the youth of JK Nothing else. We are asking for our rights and nothing.',b'IMTIYAZ71188188',14
2020-06-01 16:13:42,"b'@PiyushGoyal @narendramodi Pls think asp logon ne Sabki baat laga di hai. Cities where no of infected per day is more than 100 is in orange zone, where is ur guidelines? To whom u r fooling? BJP led states are mid guiding ppl.dont u think for u citizen life is a number to show ur achievement.'",b'RRSJaipur',31
2020-06-01 16:12:17,b'@SaveCapf @nirmala1401 @deepikadeshwal @narendramodi @HMOIndia @worldch41050409 @AnkitPaul15 @ThakurPragyaa No @deepikadeshwal  is only helping the government to implement the  verdict of Apex court and the Policy decision of BJP government only which has been diluted and delayed by a few babus',b'sk22101990',15
2020-06-01 16:11:51,"b""@PMOIndia @narendramodi Haryana Govt and Medical Council passed shifting proposal of World Medical College Jhajjar, Haryana 2times. File pending at @drharshvardhan  for final approval from Dec2019. Don't understand why he is delaying. Chairman of this college is getting blessings through BJP Rajasthan. https://t.co/YAeSQPUsgI""",b'swapi_007',83
2020-06-01 16:10:01,b'I hope Gujarat administrators also pay heed and show some concern for #CovidWarriors in Ahmedabad and other cities @vijayrupanibjp @narendramodi @DDOAHMEDABAD1 @jigisha_BJP https://t.co/CsLCaubMkj',b'K_Oswal',7849
2020-06-01 16:09:48,b'@Rahul75731532 @RealHarshMD @AnshumanSail @INCIndia @priyankagandhi @RahulGandhi @narendramodi Pity your grammar! Hope you least passed your school exams ! Or did you master your English through what\xe2\x80\x99s app university (BJP/RSS). I think you need to question your own parents about your education',b'PravinSardinha',78
2020-06-01 16:06:44,b'I do not follow @narendramodi   I never follow any of the BJP supporter.   Pass it on https://t.co/7KxpDuMeCW',b'VoiceOfJustic10',494
2020-06-01 16:06:22,"b'@SarojPandeyBJP @narendramodi BJP Manifesto Checklist in #1YearofModi2  \xe2\x9c\x85- GST \xe2\x9c\x85- CAA \xe2\x9c\x85- OROP \xe2\x9c\x85- Stable Govt \xe2\x9c\x85- Triple Talaq \xe2\x9c\x85- Ram Mandir \xe2\x9c\x85- Low inflation \xe2\x9c\x85- Low corruption \xe2\x9c\x85- Surgical Strikes \xe2\x9c\x85- Isolation of Pakistan \xe2\x9c\x85- Curbing Black money \xe2\x9c\x85- Removal of Article 370 \xe2\x9c\x85- De-registered 14,800 NGOs'",b'Harshitmhjn',138
2020-06-01 16:01:58,b'Pic of Prime Minister Modiji with mother Hiraba!  @narendramodi @DraveshBharat @bharatpandyabjp @BJP4Gujarat @BJP4India @OmMathur_bjp https://t.co/a4oqlbLSeb',b'jigarvyas1993',28
2020-06-01 16:00:07,"b""Auditor general Tushar Mehta says reporters a eagle Yes i m agree with him bcz I'm too tired of listening bjp do this bjp do this but actually did nothing. @narendramodi @AmitShah @RahulGandhi @anjanaomkashyap""",b'avaneet015',3
2020-06-01 15:58:00,b'@CMofKarnataka @narendramodi @BSYBJP @RAshokaBJP @BSBommai @VSOMANNA_BJP Good job sir',b'Srikant62296485',0
2020-06-01 15:55:50,"b""@NPCI_NPCI @NPCI_BHIM @narendramodi @rsprasad  I always knew that u won't be able to take care of #Digital #india . Who are the employees ?? software engineers or #BJP #IT_CELL nomads. Ur no govt digital entity is safe , we have seen in case of #adhaar too. Shame #uninstall_bhim https://t.co/i44cy98mxb""",b'bluebond14',32
2020-06-01 15:55:04,"b""@dpradhanbjp @narendramodi It's only good to hear.  Words are really beautiful in BJP dictionary.  Thanks for the team for searching such wonderful words for a government busy in propaganda only.""",b'SusantaBiswal84',13
2020-06-01 15:53:31,"b""@TimesNow @thenewshour Arre @BJP4India cheer leaders our PMji @narendramodi has been calling repeatedly for Social Distanding but you yourself reported even BJP walas ignoring it! It is ridiculous to reduce 'Aatmanirbhar' to mere boycott of Chinese products, unless 'Aatmanirbhar' is Jumla, for you.""",b'KarnicSaying',15
2020-06-01 15:48:04,"b""@xbkr1221 @hindu_british @aranibanerjee @Graja0235Raja @aqb_satedsoul @PMOIndia @narendramodi It's laughable when you're saying that BJP members did Palghar lynching , which outright means they masterminded it and were a large number of the mob. Don't be stupid\xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f""",b'im_anticongress',12
2020-06-01 15:46:57,"b""@xbkr1221 @hindu_british @aranibanerjee @Graja0235Raja @aqb_satedsoul @PMOIndia @narendramodi Wow , I didn't read anywhere that BJP members were the ones accused in Palghar incident when they were the ones raising the issue(except the one that two bjp people were involved). And also , really why don't you talk about godhra thing too, instead of showing your stupidity \xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f""",b'im_anticongress',12
2020-06-01 15:46:21,"b""#RegulateAdarshCredit @narendramodi @Amitshah @Ommathur_bjp @devjimpatel @kailashmoondra @ppbajpai @Aajtak @indiatv @zeenews Save adarsh credit  family's otherwise not know how to do bad blessing from all family member's to goverment""",b'GaurPrakashAdv1',4
2020-06-01 15:45:38,b'#RegulateAdarshCredit#RegulateAdarshCredit  @narendramodi @AmitShah  @OmMathur_bjp @devjimpatel  @kailashmoondra @ppbajpai  Save aadrsh nd save our money save us',b'Krishna01226949',34
2020-06-01 15:41:29,"b""@Aakar__Patel @narendramodi @AmitShah Modi and BJP will be back in 2024 as well leftist Librando's will keep crying..""",b'CongressFarago',1
2020-06-01 15:40:03,"b'@SethiNagaland @himantabiswa @narendramodi @RahulGandhi @umabharati @smritiirani People voted for BJP 2nd term with full majority just a year before. This is because of a man in the center and his team work.  Its the truth that there is no better option than him, people can rely. He has the guts,  has a vision and works with plan for the nation.'",b'paul100785',6
2020-06-01 15:38:54,b'#RegulateAdarshCredit remove liquidation from aadrsh ns return our money  @narendramodi @AmitShah  @OmMathur_bjp @devjimpatel  @kailashmoondra @ppbajpai',b'Krishna01226949',34
2020-06-01 15:38:01,"b""@Swamy39 That PMji @narendramodi &amp; his gvt wont do, Dr sab. The least they can do not paper over the tatters it is in. As far @BJP4India it has become 100% @INCIndia as all big guns of BJP keep chanting 'NaMo did this, that' like Congis chant 'Nehru-Gandhi family did this, that' etc.""",b'KarnicSaying',15
2020-06-01 15:37:14,"b""@NamanMahisauria @Shilpa_Bhartiy @narendramodi in place of chamchas you can use the word buttering people..well I don't think that to talk about country is buttering of anyone..I do not belongs to bjp or Rss but i am with those are with country..you people self do not have any identity but just are directionless people.""",b'MUKESHG09330431',5
2020-06-01 15:37:05,b'@advmanisharora @DAYARAMRABARI @ArvindKejriwal @narendramodi But all news anchors and BJP + Congress leaders are now blasting Delhi govt on social media',b'Ashish82_Delhi',598
2020-06-01 15:35:39,"b'@advmanisharora @DAYARAMRABARI @ArvindKejriwal @narendramodi I also appreciate good work of Dilip Pandey (AAP MLA) and Tajindar Bagga (BJP leader) during this crisis  For appreciating good work, there is no political ideology  But as LG &amp; CM are working together, LG should ask police to be more proactive in imposing fines and guidelines'",b'Ashish82_Delhi',598
2020-06-01 15:35:00,b'#RegulateAdarshCredit @narendramodi @AmitShah  @OmMathur_bjp @devjimpatel  @kailashmoondra @ppbajpai Save aadrsh and save our money save us',b'Krishna01226949',34
2020-06-01 15:32:11,b'@BJP4India @AmitShah The whole population of India is with you @AmitShah ji.  @narendramodi @PMOIndia #JaiHind #BJP #PoK',b'TheRajaBhardwaj',23
2020-06-01 15:30:25,b'@CMofKarnataka @narendramodi @BSYBJP @RAshokaBJP @VSOMANNA_BJP @BSBommai @Tejasvi_Surya No vikas in corruption act corruption virus is dangerous virus to our country we want vikas and vikas and vikas in corruption act corruption virus is dangerous virus to our country jai ho',b'Sathyan12943600',14
2020-06-01 15:29:44,b'@smritiirani @narendramodi Medam no bank give any loan and support we have 2 MSME businesses and also have 2 term loan 25 lac and 15 lac but from bank no additional benifits form this 20lac cr package I am hardcore bjp supporter but its true',b'dharmik1302',190
2020-06-01 15:28:51,b'@PMOIndia @narendramodi This is really a news unknown to Indians except BJP members.. Should be a covet operation toward development. We might also get well cooked statistics.',b'SUBHROCHAKRABO3',1
2020-06-01 15:28:44,b'@BJP4India @BJP4Delhi @BJP4UP @BJP4Karnataka is it true? If he is lying can u pls take action on him for spreading false information? If this is true it is such a shameful part on bjp @AmitShah @narendramodi is this the reason u r not bringing anti conversion bill? We need answer https://t.co/2qAbt8dMSD',b'ssaratht',285
2020-06-01 15:28:44,"b'Had a visual meeting today with BJP National President, Shri. @JPNadda Ji, BJP Central Office Bearers, BJP State Presidents and State General Secretaries of north-east &amp; northern states of India.  #AtmanirbharBharat #1YearOfModi2 @narendramodi @BJP4Nagaland @BJP4India https://t.co/AGBhBJ9REv'",b'AlongImna',5781
2020-06-01 15:27:30,b'@ShobhaBJP @AmitShah Mam plz bring #ANTI_CONVERSION_BILL  #PopulationControlLaw  #freehindutemples  We trust modi jii and bjp leaders like you mam plzz bring mam the above mention bills... Plzz mam it is a request @narendramodi @AmitShah @myogiadityanath @Swamy39 @Arvindharmapuri @TigerRajaSingh',b'Hindu_ritik1',70
2020-06-01 15:25:05,"b""@vkrama01 @Im_SagarG @ShashiTharoor @anwesh_satpathy @narendramodi Shashi's an MP. Sagar's questioned a public representative.  Just what the anvesh guy did. What's your problem? Only Congress asks questions and BJP answers? Go back to your crevice.""",b'sirahari',37
2020-06-01 15:24:18,b'@CMofKarnataka @narendramodi @BSYBJP @RAshokaBJP @VSOMANNA_BJP @BSBommai @Tejasvi_Surya Kanadiga farmers and laborers and women and daughters want know only how many people convicted in corruption act?what a vikas in corruption act corruption virus is dangerous virus to our country corrupt people dangerous to our society and their children also please link???',b'Sathyan12943600',14
2020-06-01 15:23:40,"b""A very well-written and well articulated letter to PM @narendramodi pointing out all his promises(his failed achievements)  I wish PM would look into this, but he must be busy looking at the crisis due to #COVID\xe3\x83\xbc19, and also it's mango season\xf0\x9f\x98\x8b  #Modi1Year #BJP #ModiBestPmEver https://t.co/fGxVQ8c2ZV""",b'aayush_mantry',19
2020-06-01 15:17:00,b'@Narendrmodi_BJP @narendramodi This lady in the photograph is not Edwina but Nehru\xe2\x80\x99s sister Vijayalaxmi Pandit. Please get the correct photo.Or change the writing.',b'makji',53
2020-06-01 15:16:45,b'@narendramodi Bjp media briefing should be improved a lot.. jetley used to brief well or even Piyush..not prakash javdekar .even Nirmala.. image of Govt',b'Ganesh52761634',9
2020-06-01 15:15:58,"b'@Subytweets @CitizenPolitix_ @narendramodi @BJP4India Correct, great Manmohan Singh was ousted but not because BJP was greater but because UPA2 was all about Papu who was the reason UPA lost back then and will be the reason why UPA will always lose'",b'HimanshuAgroha',8
2020-06-01 15:15:07,"b'@ArnawMGoswami @shashik94497565 NIA/CBI plz investigate, how Rohingya/Bangladeshi getting Aadhar cards from AAP BJP take action Don\xe2\x80\x99t let go,so that they don\xe2\x80\x99t dare to repeat.Complaint against this in Court/Police under strict FIR to arrest/punish\xf0\x9f\x99\x8f @BJP4India @narendramodi @AmitShah @KailashOnline @M_Lekhi'",b'Nishant67107344',847
2020-06-01 15:14:54,b'GUess whAts tHe easiest Way tO gET #attention and being FaMoUS.  bE A ParT Of AnY cOnTroVersY or JuST maKE COnTroVersY  #KunalKamraRoast @kunalkamra88  Today I jUst Got To kNoW wHy He aLways OppoSe #BJP @narendramodi',b'VishwasMeena',26
2020-06-01 15:14:39,"b'@advmanisharora @DAYARAMRABARI @ArvindKejriwal @narendramodi When you told about KV... That is OK  When I mentioned BJP names....It is politics  Wow, how do you manage such doublespeak? Any special course that you have attended'",b'Ashish82_Delhi',598
2020-06-01 15:13:22,b'@AniketR2611 @tonipandit1610 @TajinderBagga @IYC @smritiirani @narendramodi @AmitShah @Tejasvi_Surya @BJP4Karnataka @CTRavi_BJP @ShobhaBJP First PM of india',b'SanataniArmy',97
2020-06-01 15:12:56,"b""@JasperEKJ @indodrive @DrAMSinghvi @PMOIndia @narendramodi @INCIndia These idiots don't understand it was bjp and media's propaganda .... Hypocrisy of modiji till now haven't been able to file proper chargesheet in any scam ....may be blaming nehruji he died without making charge sheet \xf0\x9f\x98\x82""",b'wontedtrader',41
